"","Year","Origin","Dest","CNT","DepDelaySum","ArrDelaySum"
"61818",1997,"CMH","RSW",168,1649,3555
"61819",1997,"ORD","SDF",711,9249,9883
"61820",1997,"SDF","STL",3811,26373,21179
"61821",1997,"LAX","MCO",1585,20013,20640
"61822",1997,"STL","MSP",5446,26877,30131
"61823",1997,"MEM","ORD",2404,26165,22399
"61824",1997,"CLE","PHL",2929,10678,15310
"61825",1997,"LAX","PHL",2445,13923,16083
"61826",1997,"RDU","PHL",1703,10738,11913
"61827",1997,"SJU","PHL",1752,21909,17717
"61828",1997,"LAX","IAD",3924,31629,19034
"61829",1997,"DCA","JFK",1412,13556,17868
"61830",1997,"EWR","LAX",4689,49456,33266
"61831",1997,"SEA","BUR",769,8040,9043
"61832",1997,"PHL","CLE",2888,14350,17691
"61833",1997,"BOS","CMH",1667,9897,10266
"61834",1997,"LAS","COS",254,2273,2688
"61835",1997,"LIT","CVG",717,4107,4642
"61836",1998,"CLE","SAN",358,1010,-1302
"61837",1998,"MCO","SAT",364,1665,-1099
"61838",1998,"DEN","SLC",5248,56045,38755
"61839",1998,"DEN","LGA",2112,21456,21130
"61840",1998,"IAH","MAF",979,6645,7290
"61841",1998,"CMH","MDW",3664,30913,25306
"61842",1998,"CLE","MEM",282,-52,-1570
"61843",1998,"ATL","PHL",5528,56690,73088
"61844",1998,"DFW","GUC",121,1783,1057
"61845",1998,"ELP","LAS",1091,6345,4944
"61846",1998,"ORD","ABQ",574,7266,5092
"61847",1998,"PIT","CLT",3862,28581,25027
"61848",1999,"SDF","PHX",365,425,-3249
"61849",1999,"PIT","SDF",1362,12319,12345
"61850",1999,"SEA","SLC",3228,25257,14542
"61851",1999,"TPA","MCO",352,1377,883
"61852",1999,"MEM","ORD",2360,21691,24299
"61853",1999,"MDT","PHL",115,-233,-1391
"61854",1999,"PIT","PHL",3749,40318,53534
"61855",1999,"ORD","DSM",2042,19961,24417
"61856",1999,"LBB","LAS",365,1962,549
"61857",1999,"MHT","BNA",363,2575,-1285
"61858",1999,"PIT","BOS",2536,39885,42768
"61859",1999,"SRQ","PBI",46,976,893
"61860",1999,"SBA","LAX",235,1556,1503
"61861",1999,"ORD","HDN",15,203,42
"61862",2000,"CLT","RDU",3149,20512,24798
"61863",2000,"MSP","RST",777,5048,3729
"61864",2000,"LAX","SMF",5151,85974,79044
"61865",2000,"STL","MCI",6007,81216,67885
"61866",2000,"EWR","MDW",612,3841,3181
"61867",2000,"ATL","MSP",4402,34590,18599
"61868",2000,"ORD","OKC",1058,18645,17536
"61869",2000,"TPA","DTW",1959,12535,8122
"61870",2000,"PIT","ELM",717,5259,5663
"61871",2000,"AUS","HRL",364,1966,2328
"61872",2000,"SNA","LAS",3266,19475,23454
"61873",2000,"BNA","AUS",690,13820,11218
"61874",2000,"MIA","BWI",1087,14805,11991
"61875",2000,"SJU","CLT",517,4769,5625
"61876",2000,"MAF","DAL",2588,21039,17618
"61877",2000,"ONT","DEN",1341,14516,15240
"61878",2000,"CLE","SJU",74,170,-14
"61879",2000,"BHM","MOB",170,41,514
"61880",2000,"OGG","DFW",39,244,112
"61881",2001,"PHL","CLT",3751,33800,27614
"61882",2001,"PIT","RDU",1371,5194,6365
"61883",2001,"DTW","BNA",3225,19152,6628
"61884",2001,"BOS","DTW",2517,14330,2817
"61885",2001,"ABE","DTW",585,1344,-949
"61886",2001,"JAX","MEM",627,358,-429
"61887",2001,"STL","JAX",1080,8559,7502
"61888",2001,"PWM","MHT",240,1483,1514
"61889",2001,"SFO","RNO",1422,18840,10973
"61890",2001,"PHL","CVG",1243,1275,-5186
"61891",2001,"EWR","SJU",2409,20407,5563
"61892",2001,"LGA","IAH",2822,23056,8607
"61893",2001,"GSO","IAH",510,-41,-1686
"61894",2001,"PHX","DSM",65,518,89
"61895",2002,"PHL","SJU",1797,19915,11722
"61896",2002,"IAD","PIT",93,150,388
"61897",2002,"HOU","DAL",9884,120071,97519
"61898",2002,"HRL","HOU",2945,30188,20826
"61899",2002,"SMF","SAN",4114,36563,27418
"61900",2002,"BWI","SDF",1669,26455,15182
"61901",2002,"TUL","PHX",1084,10511,442
"61902",2002,"SAT","ELP",1317,12620,7115
"61903",2002,"RDU","MCI",363,590,-2875
"61904",2002,"DSM","MSP",531,-421,-573
"61905",2002,"ORD","CID",2804,20766,12310
"61906",2002,"MCO","ATL",4248,39134,36598
"61907",2002,"HNL","SLC",365,993,-3360
"61908",2002,"PWM","CVG",710,1775,4259
"61909",2002,"ATL","VPS",1057,8564,13017
"61910",2002,"JFK","SJC",613,4286,2418
"61911",2002,"IAD","STL",1367,550,-2352
"61912",2002,"STT","EWR",215,-204,820
"61913",2002,"IAH","LGA",2881,21053,15316
"61914",2003,"DEN","LAX",4818,18496,5314
"61915",2003,"SJU","ORD",1546,2588,2005
"61916",2003,"CLT","BHM",117,50,-122
"61917",2003,"DFW","CLT",3184,4695,598
"61918",2003,"PHL","MCO",3951,46208,53205
"61919",2003,"CMH","PHL",990,4845,3814
"61920",2003,"BNA","PIT",649,977,1257
"61921",2003,"AUS","LBB",723,3490,863
"61922",2003,"BNA","PHX",1091,5747,-7180
"61923",2003,"BWI","AUS",629,3299,1832
"61924",2003,"DAL","AUS",4146,23758,14589
"61925",2003,"LAS","SEA",4839,28241,13556
"61926",2003,"MCO","SAT",365,1704,-373
"61927",2003,"SDF","LAS",365,2404,-2554
"61928",2003,"TUS","SAN",1126,6295,2122
"61929",2003,"AUS","MSP",877,-1339,-1986
"61930",2003,"MSY","MSP",953,-629,-873
"61931",2003,"MSP","MSO",812,3354,2288
"61932",2003,"TWF","SLC",1946,16329,8144
"61933",2003,"GJT","DEN",1644,15247,5816
"61934",2003,"COS","OAK",88,496,469
"61935",2003,"CLE","MHT",1203,56,-121
"61936",2003,"RIC","EWR",1421,12558,17164
"61937",2003,"MDW","PHL",1051,8572,9902
"61938",2003,"PHL","CVG",1544,6876,7835
"61939",2003,"VPS","DFW",1048,3830,1809
"61940",2003,"STT","MIA",665,12,1671
"61941",2003,"ANC","JNU",1179,9179,7675
"61942",2003,"LAX","CLE",953,-242,-1645
"61943",2003,"SEA","IAH",1767,256,-3351
"61944",2003,"GSP","CVG",1382,6498,-939
"61945",2003,"DAY","IAD",1067,4613,2175
"61946",2003,"RSW","MCO",1,0,0
"61947",2004,"DEN","MCO",1410,8078,6779
"61948",2004,"BNA","PHL",743,9554,5731
"61949",2004,"ABQ","DAL",2067,19031,10427
"61950",2004,"OAK","BUR",4866,47111,32831
"61951",2004,"PHX","BUF",366,4490,514
"61952",2004,"PVD","FLL",29,59,223
"61953",2004,"SJC","LAS",4480,35045,33183
"61954",2004,"TPA","LAS",720,2524,-662
"61955",2004,"MCO","FNT",711,5020,3020
"61956",2004,"OKC","CVG",1372,10426,3167
"61957",2004,"TRI","CVG",1753,7439,1606
"61958",2004,"IAH","PHX",3916,24366,28584
"61959",2004,"ATL","MOB",2754,28436,26824
"61960",2004,"MSY","ATL",5239,36291,37250
"61961",2004,"SEA","DTW",1195,4369,4826
"61962",2004,"ABE","CLT",324,-280,-1212
"61963",2004,"IYK","ONT",2,-1,NA
"61964",2004,"HSV","AUS",2,0,67
"61965",2004,"IAH","TLH",467,3037,1031
"61966",2004,"MSP","TVC",82,1062,1566
"61967",2004,"MLI","MTJ",1,0,NA
"61968",2004,"LGB","ONT",28,53,-629
"61969",2005,"EWR","ORD",7811,104305,82553
"61970",2005,"HNL","LAX",5906,11120,-6756
"61971",2005,"MCO","DCA",1823,9476,9352
"61972",2005,"MIA","CLT",2944,12882,3801
"61973",2005,"ORD","MYR",128,1026,7
"61974",2005,"ACV","SMF",598,-73,-986
"61975",2005,"MRY","LAX",4011,8486,1616
"61976",2005,"MOB","IAH",1408,2748,5004
"61977",2005,"CLE","JFK",535,6167,11883
"61978",2005,"PBI","ATL",4556,46431,48377
"61979",2005,"MDW","ATL",4170,74078,70113
"61980",2005,"ELP","ATL",701,3989,4213
"61981",2005,"DFW","OMA",1403,10291,10047
"61982",2005,"LIT","ORD",1718,22557,21490
"61983",2005,"DFW","SJC",2357,23575,19879
"61984",2005,"LAX","DCA",364,1742,936
"61985",2005,"SGU","OGD",1,5,NA
"61986",2006,"DEN","PHL",2974,38120,33573
"61987",2006,"IND","PHL",23,165,140
"61988",2006,"MDW","SEA",1088,20671,10492
"61989",2006,"SAN","MCI",689,6512,-578
"61990",2006,"SLC","STL",1421,17179,13410
"61991",2006,"CLT","CHA",13,25,49
"61992",2006,"LGA","CVG",1872,18905,15930
"61993",2006,"LAX","SNA",2037,7755,7951
"61994",2006,"IND","CLE",1770,-1407,-1578
"61995",2006,"CLE","MHT",1239,1616,-1498
"61996",2006,"ORD","OGG",596,5243,4058
"61997",2006,"SJC","DEN",2905,12628,6813
"61998",2006,"DEN","OAK",1995,27063,25840
"61999",2006,"HOU","ATL",3519,41596,30974
"62000",2006,"SLC","DCA",357,773,-455
"62001",2006,"MLI","ATL",2241,31210,28544
"62002",2006,"XNA","LAX",352,7105,6197
"62003",2006,"CHA","DFW",358,3217,2107
"62004",2006,"CMH","DTW",1050,8385,11164
"62005",2006,"SJU","DTW",90,1181,1774
"62006",2006,"MCO","EWR",5305,97968,107459
"62007",2006,"CLE","ERI",228,1077,-88
"62008",2006,"HPN","MCO",353,637,853
"62009",2006,"STL","MSY",372,756,-220
"62010",2006,"MEM","SGF",294,1270,3834
"62011",2006,"PHX","MSY",205,982,-1634
"62012",2006,"FCA","TWF",1,-6,NA
"62013",2006,"TTN","ATL",16,345,221
"62014",2007,"BWI","BHM",1080,12926,5377
"62015",2007,"DAL","MCI",3781,36715,33683
"62016",2007,"LIT","PHX",365,153,-3515
"62017",2007,"MCO","BNA",1772,11925,3265
"62018",2007,"CLE","SDF",704,6398,7552
"62019",2007,"IAH","CRP",1415,14505,11176
"62020",2007,"IAH","CLL",288,1420,817
"62021",2007,"ATL","MDW",4362,60340,52590
"62022",2007,"MSN","CVG",358,-448,-1508
"62023",2007,"ATL","SYR",1598,31531,24646
"62024",2007,"STL","DEN",2393,12547,11734
"62025",2007,"DTW","PHL",2554,33075,48086
"62026",2007,"ATL","SEA",2550,27276,25144
"62027",2007,"BNA","SLC",317,5356,4027
"62028",2007,"CHO","ATL",944,15425,9518
"62029",2007,"CAK","TPA",365,-861,-344
"62030",2007,"PDX","OGG",365,2624,4840
"62031",2007,"DFW","CMI",358,8662,7812
"62032",2007,"DTW","PWM",798,9566,10366
"62033",2007,"CDV","YAK",355,1472,869
"62034",2007,"IAH","PDX",1271,15574,13574
"62035",2007,"SJC","EWR",301,465,-177
"62036",2007,"MSP","MYR",25,333,337
"62037",2007,"MSN","LNK",1,-8,NA
"62038",2008,"PBI","BWI",1353,10381,777
"62039",2008,"SEA","SMF",3620,33766,18192
"62040",2008,"HOU","LIT",361,3543,2289
"62041",2008,"EWR","STL",1582,30482,24231
"62042",2008,"SDF","IAH",356,2606,433
"62043",2008,"ATL","ORD",7388,127586,128699
"62044",2008,"PHX","YUM",1900,6300,8574
"62045",2008,"ORF","BOS",189,2284,2335
"62046",2008,"CVG","FSD",553,5378,5825
"62047",2008,"MHT","ATL",681,11638,15721
"62048",2008,"SGU","LAX",713,3306,3342
"62049",2008,"SFO","BOI",1733,24945,24972
"62050",2008,"STL","ATL",3890,36210,38993
"62051",2008,"ATL","LAS",4753,48931,55509
"62052",2008,"STT","CLT",416,280,-2164
"62053",2008,"PHF","BOS",710,4517,4689
"62054",2008,"ROC","MCO",696,1343,4451
"62055",2008,"HNL","LAS",732,5268,12326
"62056",2008,"DFW","SHV",3436,33335,30881
"62057",2008,"GSO","MIA",508,2187,1675
"62058",2008,"DTW","JAX",507,5417,9248
"62059",2008,"MEM","HSV",1057,7940,4071
"62060",2008,"SJC","JFK",473,5252,1884
"62061",2008,"IYK","BFL",1,27,NA
"62062",2008,"CLT","SAT",657,9478,7774
"62063",2004,"MHT","FLL",7,64,-64
"62064",2004,"ICT","MCO",7,-30,-8
"62065",1987,"SFO","STL",343,1928,2121
"62066",1987,"PIT","JFK",502,2975,3700
"62067",1987,"DEN","BOI",496,4770,2746
"62068",1987,"FLL","MIA",492,3309,3077
"62069",1987,"DFW","MSY",1046,9948,10222
"62070",1987,"DEN","SBA",249,2624,1672
"62071",1987,"BFL","SFO",52,642,1189
"62072",1987,"SAN","PHX",2064,18364,18774
"62073",1987,"LYH","CLT",181,787,1701
"62074",1987,"OAJ","BWI",177,175,370
"62075",1987,"SYR","BUF",531,2890,3971
"62076",1987,"EWR","RSW",178,2894,3165
"62077",1987,"IDA","SLC",235,1848,2247
"62078",1987,"MSP","BNA",258,972,842
"62079",1987,"MSY","PHL",90,681,495
"62080",1987,"CLE","PIT",638,2891,4395
"62081",1990,"IAD","SWF",1,0,23
"62082",1990,"SYR","SJU",40,97,-326
"62083",1994,"LAX","MTJ",2,17,-1
"62084",2003,"OGG","SEA",67,730,933
"62085",1988,"SAN","BUR",60,-13,227
"62086",1988,"SDF","IND",1727,4498,8293
"62087",1988,"PHX","LAS",9544,55629,52135
"62088",1988,"IAD","LAX",2583,16369,1847
"62089",1988,"BUF","ORD",3592,22658,16514
"62090",1988,"RNO","ORD",460,3731,2464
"62091",1988,"ILM","GSO",581,4069,4188
"62092",1988,"MSY","BWI",357,715,1706
"62093",1988,"BWI","BNA",1293,3656,-2769
"62094",1988,"SDF","CVG",2058,8621,12327
"62095",1988,"EWR","MLB",401,5659,3987
"62096",1988,"CVG","DEN",471,2594,1816
"62097",1988,"BOI","PSC",358,964,923
"62098",1988,"DSM","DFW",1067,3538,1259
"62099",1988,"OAK","DFW",1045,2478,117
"62100",1988,"SEA","BOI",802,4345,4355
"62101",1988,"BTV","MHT",59,-147,-101
"62102",1988,"CLE","LAN",263,2568,2565
"62103",1989,"ORD","HPN",807,8206,10220
"62104",1989,"PIT","PBI",653,11730,9407
"62105",1989,"PHX","DTW",1608,13358,6883
"62106",1989,"MKE","DTW",2524,12693,17580
"62107",1989,"BOS","JFK",2199,19505,28670
"62108",1989,"CVG","SDF",1684,7462,10678
"62109",1989,"MYR","BWI",830,5765,7699
"62110",1989,"CLT","MSP",698,7501,11182
"62111",1989,"LGA","STL",1946,24323,26926
"62112",1989,"ORD","PSP",535,7932,10098
"62113",1989,"MCI","ATL",2574,13136,17653
"62114",1989,"CSG","ATL",1000,3928,6574
"62115",1989,"SLC","LAS",3101,15196,19352
"62116",1989,"SLC","FAT",689,4440,4789
"62117",1989,"WRG","PSG",299,3836,3426
"62118",1989,"BWI","LAS",249,1457,1937
"62119",1990,"DCA","PIT",2137,13563,14230
"62120",1990,"CRW","HTS",58,401,418
"62121",1990,"MSY","DEN",1756,8884,6917
"62122",1990,"SAN","ORD",3350,18644,2844
"62123",1990,"MSY","LAX",824,5377,1039
"62124",1990,"DFW","JAN",2094,20119,24577
"62125",1990,"FLG","GCN",559,3119,3224
"62126",1990,"GPT","JAN",334,235,-36
"62127",1990,"RSW","DFW",964,3108,1617
"62128",1990,"DFW","MAF",1299,13419,18078
"62129",1990,"RDU","SYR",1010,4223,6818
"62130",1990,"RDU","ALB",1017,4118,5013
"62131",1990,"DEN","MKE",668,5371,3343
"62132",1990,"DEN","JAC",113,1239,2087
"62133",1990,"RDU","SWF",713,4051,5779
"62134",1990,"IAD","PDX",85,287,-303
"62135",1990,"MLI","MCI",149,276,339
"62136",1991,"SDF","LGA",620,2420,2435
"62137",1991,"CLT","TYS",1264,4933,2201
"62138",1991,"MIA","EYW",347,434,444
"62139",1991,"PNS","MCO",703,1871,-299
"62140",1991,"OKC","MEM",1047,-1033,-1539
"62141",1991,"MEM","FLL",144,416,324
"62142",1991,"VPS","MEM",1071,-504,91
"62143",1991,"RDU","STL",955,3325,1672
"62144",1991,"STL","RSW",630,4080,5188
"62145",1991,"ORD","SFO",5214,67026,40894
"62146",1991,"ORD","ICT",920,7831,7126
"62147",1991,"HOU","DFW",5418,35729,39840
"62148",1991,"DFW","PHX",4847,46578,35684
"62149",1991,"BNA","ATL",2888,13826,15374
"62150",1991,"SAN","JFK",355,1273,1573
"62151",1991,"TUL","ICT",44,78,-218
"62152",1991,"EWR","PWM",1446,8835,-4064
"62153",1992,"CLT","JAX",2051,18406,22755
"62154",1992,"BWI","CLE",1927,7717,8088
"62155",1992,"PIT","GSO",1409,9724,7366
"62156",1992,"BUF","BDL",584,1813,1274
"62157",1992,"MGM","CLT",621,642,421
"62158",1992,"BUR","OAK",4551,12427,-3951
"62159",1992,"JFK","TPA",455,7422,3753
"62160",1992,"CVG","STL",2143,6948,5855
"62161",1992,"ATL","TLH",1784,15488,21214
"62162",1992,"ELP","DFW",3870,17057,18310
"62163",1992,"RIC","ATL",1789,7742,9914
"62164",1992,"CHA","ATL",2484,17685,16849
"62165",1992,"AMA","DFW",2465,6208,10633
"62166",1992,"TPA","RDU",1071,1880,2259
"62167",1992,"CAK","ORD",830,1588,2357
"62168",1992,"BNA","SDF",773,3774,4117
"62169",1993,"DCA","CLT",3031,17746,13021
"62170",1993,"AUS","LBB",695,3502,1053
"62171",1993,"OAK","RNO",1790,8378,4216
"62172",1993,"MSY","DTW",979,-1509,271
"62173",1993,"SDF","MSP",429,1517,826
"62174",1993,"PBI","DTW",901,3007,667
"62175",1993,"AZO","MSP",351,29,1002
"62176",1993,"ORD","CMH",3611,25306,22460
"62177",1993,"ORD","GRR",3436,27365,22379
"62178",1993,"DEN","EWR",3990,43083,49131
"62179",1993,"EGE","ORD",201,1700,1888
"62180",1993,"TUS","LAX",1514,9201,7940
"62181",1993,"ABQ","CVG",352,2344,4535
"62182",1993,"RIC","DFW",908,4547,4008
"62183",1993,"BNA","SAN",667,3917,4613
"62184",1993,"SNA","SEA",1203,3576,9193
"62185",1993,"CLE","SDF",126,562,-735
"62186",1994,"CLT","BWI",2896,21060,21180
"62187",1994,"RIC","CLT",2082,12522,5553
"62188",1994,"LBB","AUS",699,2717,1286
"62189",1994,"ABQ","LAX",2399,22342,17167
"62190",1994,"DTW","ABE",1229,4548,2514
"62191",1994,"OMA","ORD",3016,11752,6455
"62192",1994,"CHS","ORD",388,2523,-398
"62193",1994,"MKE","ORD",1241,1782,755
"62194",1994,"SGF","TUL",4,-5,-4
"62195",1994,"BOS","MIA",2108,18662,17022
"62196",1994,"ATL","SAT",1848,11064,6514
"62197",1994,"RDU","RIC",345,715,540
"62198",1994,"DFW","MCI",5167,51804,43264
"62199",1994,"ATL","JAN",1761,11288,9767
"62200",1994,"SLC","SNA",1428,10171,8142
"62201",1995,"BOI","SFO",1436,8808,5856
"62202",1995,"LAX","MEM",1084,99,-2372
"62203",1995,"MCI","OKC",2050,12961,11070
"62204",1995,"MCI","EWR",980,7333,1078
"62205",1995,"CMH","LAS",1461,23763,24978
"62206",1995,"STL","LAS",2095,30794,27613
"62207",1995,"CLT","BWI",2757,24762,26053
"62208",1995,"RSW","BWI",361,1940,1393
"62209",1995,"CVG","CMH",1110,10004,11567
"62210",1995,"GRR","MBS",1,-6,-4
"62211",1996,"LAS","RNO",3455,32629,30092
"62212",1996,"RSW","LGA",909,10748,12446
"62213",1996,"MDW","MCI",5170,52794,44274
"62214",1996,"LAX","MSP",2244,8437,9496
"62215",1996,"MTJ","ORD",16,101,-69
"62216",1996,"RDU","PHL",1500,13519,9152
"62217",1996,"DTW","DFW",4253,37448,25779
"62218",1996,"STL","DFW",5579,52555,36589
"62219",1996,"DCA","IAH",2062,11837,6231
"62220",1996,"GSO","IAH",979,5276,5042
"62221",1996,"SDF","IAH",705,4285,3231
"62222",1996,"CVG","IND",719,7645,8863
"62223",1996,"MCI","LAS",1724,15502,14312
"62224",1996,"BNA","AUS",365,1894,995
"62225",1996,"TRI","CLT",1967,8758,12039
"62226",1996,"BDL","DCA",1301,10638,12417
"62227",1997,"SAT","PHX",2139,15461,13585
"62228",1997,"PWM","PIT",1065,7714,5364
"62229",1997,"SLC","PSC",1084,8330,9460
"62230",1997,"LGA","RDU",1210,9267,8458
"62231",1997,"SFO","SEA",9654,124134,120959
"62232",1997,"DFW","SFO",4990,63955,42814
"62233",1997,"SMF","SLC",2158,9725,14106
"62234",1997,"PHX","SNA",3448,16834,22556
"62235",1997,"DFW","LGA",7078,54567,36765
"62236",1997,"SLC","MSP",2562,14020,17491
"62237",1997,"LAS","OAK",2995,26926,21611
"62238",1997,"DCA","DFW",5308,17486,5588
"62239",1997,"LAX","ELP",2105,25297,22886
"62240",1997,"MSY","BHM",2482,21290,13740
"62241",1997,"FAI","BRW",887,7374,8870
"62242",1997,"SFO","CLT",1079,2586,-1354
"62243",1997,"SFO","CVG",1434,11207,16009
"62244",1997,"PVD","DCA",1336,4052,4134
"62245",1997,"EWR","DEN",3365,42201,35171
"62246",1997,"ANC","ORD",192,2013,2172
"62247",1997,"SNA","CVG",113,636,747
"62248",1998,"DFW","SFO",5083,83394,86750
"62249",1998,"SNA","SJC",2455,18275,13669
"62250",1998,"DFW","SMF",1451,14251,1899
"62251",1998,"MSP","STL",5161,39940,41224
"62252",1998,"TUL","STL",3429,29853,25515
"62253",1998,"MDW","MCI",5819,56114,55117
"62254",1998,"DFW","MEM",3108,16108,4921
"62255",1998,"HOU","MSP",962,9563,4278
"62256",1998,"TUS","OAK",352,4115,2712
"62257",1998,"ITH","ELM",580,790,3619
"62258",1998,"ABQ","ELP",2089,13840,10853
"62259",1998,"TPA","IAD",674,5864,5815
"62260",1998,"SAN","IAH",1586,5394,1640
"62261",1998,"CAE","ATL",3115,39727,21337
"62262",1998,"PDX","MCI",271,573,-3151
"62263",1999,"ATL","RSW",2897,31460,32014
"62264",1999,"DFW","STL",5607,35207,31944
"62265",1999,"IAD","MIA",2040,24202,18050
"62266",1999,"CVG","MKE",1064,4598,5486
"62267",1999,"EWR","EGE",116,3090,2124
"62268",1999,"ATL","IAH",5806,77804,49045
"62269",1999,"HDN","IAH",122,117,620
"62270",1999,"MSP","IAH",2353,10236,3625
"62271",1999,"LAX","JFK",8474,57899,44762
"62272",1999,"CLT","BUF",1057,11615,12205
"62273",1999,"SMF","BUR",3372,33196,26284
"62274",1999,"DEN","CID",352,3565,3836
"62275",1999,"BOI","DEN",1075,377,640
"62276",1999,"ORD","RNO",348,4990,3277
"62277",1999,"LAS","OKC",214,5576,6543
"62278",2000,"CLT","PHX",736,6189,4086
"62279",2000,"ORF","PIT",1032,7808,9153
"62280",2000,"ATL","SAT",2311,25014,19238
"62281",2000,"STL","SAT",1760,22065,21542
"62282",2000,"LGA","SDF",263,6332,7601
"62283",2000,"PHL","SEA",916,18964,17807
"62284",2000,"HSV","MLU",355,2237,2013
"62285",2000,"JFK","PDX",360,473,-1628
"62286",2000,"TYS","DTW",367,318,1108
"62287",2000,"PHX","JFK",1410,21639,22929
"62288",2000,"BNA","LAX",1763,13546,-1777
"62289",2000,"LAS","LAX",16486,229473,232893
"62290",2000,"CVG","ABQ",709,7056,5682
"62291",2000,"PDX","ANC",725,12018,10748
"62292",2000,"BUF","ATL",1109,13104,13482
"62293",2000,"BOS","BUF",850,11572,11375
"62294",2000,"CLT","BWI",2836,27676,31637
"62295",2000,"DCA","CLE",1484,999,-1133
"62296",2000,"MSP","JFK",231,2312,3190
"62297",2000,"LWB","CLT",27,-35,-56
"62298",2000,"SFO","ANC",120,3348,4128
"62299",2001,"TPA","PIT",1836,14698,10620
"62300",2001,"FAY","CLT",486,-753,-112
"62301",2001,"SJC","SAN",5123,43850,34151
"62302",2001,"MSY","TPA",2273,23543,16246
"62303",2001,"SNA","SJC",4974,32995,30918
"62304",2001,"LBB","AUS",712,3995,2461
"62305",2001,"MSP","SUX",262,1128,334
"62306",2001,"CVG","MSP",1539,6215,2216
"62307",2001,"STL","MEM",649,-372,-642
"62308",2001,"BDL","SFO",242,1761,65
"62309",2001,"DEN","BUR",674,8892,7490
"62310",2001,"SFO","BOI",1221,13367,7253
"62311",2001,"CVG","SYR",349,4255,3700
"62312",2001,"DFW","HNL",809,9173,7142
"62313",2001,"KTN","SEA",1302,8996,13844
"62314",2001,"ABQ","IAH",1738,2458,548
"62315",2001,"ANC","AKN",269,3679,3235
"62316",2002,"DAL","TUL",2805,24864,15028
"62317",2002,"MCI","LAS",2046,14222,1258
"62318",2002,"ELP","AUS",1372,8647,6598
"62319",2002,"MCI","SMF",364,4128,477
"62320",2002,"DEN","MSP",4659,22091,10730
"62321",2002,"DTW","IAH",3310,19134,27681
"62322",2002,"GEG","ORD",397,60,-2192
"62323",2002,"MSY","DFW",2943,4952,2651
"62324",2002,"BWI","MIA",873,2109,556
"62325",2002,"IAH","COS",598,-116,1010
"62326",2002,"TUS","SFO",8,77,139
"62327",2003,"BUR","SFO",2616,15207,10656
"62328",2003,"PHL","LGA",621,9189,7166
"62329",2003,"BNA","OAK",365,2076,-1746
"62330",2003,"HRL","HOU",3040,20744,11716
"62331",2003,"RDU","SAT",95,289,-375
"62332",2003,"BUF","DTW",1791,-701,1099
"62333",2003,"MEM","BNA",669,300,806
"62334",2003,"JAC","SLC",2736,14106,3735
"62335",2003,"SLC","PIH",1771,8730,4648
"62336",2003,"DFW","LAS",5681,42621,31364
"62337",2003,"PSC","MFR",1,158,164
"62338",2003,"ATL","IAH",4966,30583,27899
"62339",2003,"BOS","SJU",1337,8430,5423
"62340",2003,"AUS","SJC",884,558,-2784
"62341",2003,"RDU","SJU",84,-118,-66
"62342",2003,"ANC","DUT",523,6635,5396
"62343",2003,"SEA","CLE",201,596,-1164
"62344",2003,"MEI","MGM",1,-10,-103
"62345",2004,"ORD","MSY",1954,28245,23977
"62346",2004,"LAX","CLT",1428,4426,-2161
"62347",2004,"CLT","MSY",1568,6528,-831
"62348",2004,"LIT","MDW",362,6556,4778
"62349",2004,"HNL","MSP",704,5880,5462
"62350",2004,"DTW","GSO",935,2588,5579
"62351",2004,"ALB","CVG",1049,1881,25
"62352",2004,"SLC","IAH",2093,3943,6936
"62353",2004,"RDU","CLE",1225,-2875,-794
"62354",2004,"BDL","PBI",536,1206,-366
"62355",2004,"ATL","BTR",2115,29916,25581
"62356",2004,"LRD","DFW",1209,7248,7098
"62357",2004,"ORD","PSP",662,6668,3766
"62358",2004,"MTJ","ORD",16,484,593
"62359",2004,"BUF","JFK",2226,15664,14240
"62360",2004,"GSP","MCO",372,4304,3544
"62361",2004,"ONT","BOS",8,-62,89
"62362",2004,"CVG","HTS",392,2553,1506
"62363",2005,"DFW","SFO",3870,42075,38583
"62364",2005,"PIT","CLT",3230,14027,12723
"62365",2005,"LAS","SNA",3550,16711,5158
"62366",2005,"MAF","ELP",365,3612,3750
"62367",2005,"MSY","OAK",239,5221,4082
"62368",2005,"SAT","HOU",3303,29247,26788
"62369",2005,"MEM","CMH",359,1413,1959
"62370",2005,"IAD","MSP",1085,7415,4597
"62371",2005,"MSP","MEM",2541,18784,18736
"62372",2005,"BZN","BTM",1,160,132
"62373",2005,"ORF","IAH",948,1209,2246
"62374",2005,"ROC","EWR",1647,21707,28484
